h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
88446e8dc5fffff,29.850311,-94.032113,0.795,0.745,0.849,1.0,4,4,0.3-0.6m,0.067,0.531,0.337,False,True,,good
884893a349fffff,29.142931,-96.750537,0.36,0.36,0.36,0.25,1,4,1.0-2.0m,0.663,2.265,1.541,False,True,,good
8844680855fffff,30.822352,-94.716792,0.69,0.69,0.69,0.5,2,4,>2.0m,0.183,11.569,4.093,False,True,,good
88446c96b3fffff,29.236405,-95.550543,0.606,0.468,0.82,0.8333,5,6,>2.0m,1.433,4.609,3.021,False,True,,good
88446c941bfffff,29.221893,-95.509894,0.5725,0.51,0.621,0.8,4,5,,,,,False,True,,good
88446c8505fffff,29.370992,-95.371334,0.4533,0.434,0.474,0.5,3,6,0.1-0.3m,0.069,0.566,0.288,False,True,,good
8848937607fffff,29.519799,-96.261683,0.705,0.592,0.806,1.0,4,4,0.1-0.3m,0.009,0.382,0.176,False,True,,good
88489396cbfffff,28.771055,-96.770472,0.4633,0.43,0.51,0.75,3,4,0.3-0.6m,0.107,0.502,0.327,False,True,,good
88446dc049fffff,29.97651,-95.840521,0.44,0.44,0.44,0.25,1,4,,,,,False,True,,good
884890b411fffff,28.036983,-97.155377,0.82,0.82,0.82,0.25,1,4,,,,,False,True,,good
88489151b3fffff,28.763395,-97.001172,0.7725,0.688,0.829,1.0,8,8,,,,,False,True,,good
88446c48adfffff,29.762191,-94.422681,0.8086,0.728,0.88,1.0,7,7,,,,,False,True,,good
8848932a99fffff,29.675996,-96.476513,0.5883,0.55,0.62,1.0,6,6,>2.0m,0.237,8.369,2.981,False,True,,good
884468c6bbfffff,30.530452,-94.836594,0.5,0.5,0.5,0.1429,1,7,>2.0m,0.755,3.912,2.3,False,False,cloud,cloud
88446ebb07fffff,29.879648,-94.172459,0.355,0.335,0.375,0.2857,2,7,0.3-0.6m,0.141,0.675,0.429,False,True,,good
884891c213fffff,28.41993,-97.287891,0.365,0.361,0.369,0.2857,2,7,0.3-0.6m,0.225,0.348,0.316,False,True,,good
8848930c6dfffff,29.381697,-96.234584,0.8075,0.786,0.831,1.0,4,4,,,,,False,True,,good
88446c0c55fffff,29.79919,-95.063773,1.0,1.0,1.0,0.125,1,8,0.0-0.1m,0.002,0.002,0.002,False,False,cloud,cloud
88446ea109fffff,30.02384,-94.291944,0.8625,0.784,0.955,1.0,4,4,,,,,False,True,,good
88446c9ae1fffff,29.143406,-95.211932,0.73,0.615,0.82,1.0,6,6,,,,,False,True,,good
8848903b61fffff,28.298818,-96.534927,0.79,0.768,0.808,0.5,3,6,,,,,False,True,,good
88446e82ddfffff,29.642256,-94.189594,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
88446d1a57fffff,30.219014,-96.003662,0.46,0.356,0.564,0.3333,2,6,>2.0m,0.708,6.049,3.333,False,True,,good
88489555b3fffff,27.71983,-97.326907,0.54,0.54,0.54,0.25,1,4,,,,,False,True,,good
88446e559bfffff,30.051919,-93.550839,0.815,0.695,0.905,1.0,6,6,,,,,False,True,,good
88446c405dfffff,29.637254,-94.607726,0.8557,0.794,0.918,1.0,7,7,1.0-2.0m,0.876,1.156,1.026,False,True,,good
884468340dfffff,31.082758,-95.308864,0.5,0.5,0.5,0.1667,1,6,0.0-0.1m,0.012,0.012,0.012,False,False,cloud,cloud
8848934497fffff,29.434042,-95.995849,0.4333,0.42,0.452,0.75,3,4,1.0-2.0m,0.323,1.512,1.047,False,True,,good
88446eb6e5fffff,29.959565,-94.569464,0.7275,0.666,0.771,1.0,4,4,0.3-0.6m,0.024,0.867,0.368,False,True,,good
88446e0a2dfffff,30.035957,-93.699468,0.875,0.831,0.919,0.5,2,4,0.3-0.6m,0.136,0.846,0.571,False,True,,good
88446e89a3fffff,29.782757,-93.875923,0.7875,0.74,0.829,1.0,8,8,,,,,False,True,,good
884469d09bfffff,31.045501,-95.733803,0.3975,0.333,0.48,0.6667,4,6,0.6-1.0m,0.265,1.214,0.783,False,True,,good
8844687487fffff,31.157053,-94.850874,0.45,0.378,0.522,0.2857,2,7,0.1-0.3m,0.008,0.368,0.139,False,True,,good
8848935651fffff,29.132596,-96.026461,0.6833,0.48,0.815,1.0,6,6,0.1-0.3m,0.034,0.641,0.252,False,True,,good
8848915029fffff,28.677856,-97.011414,0.644,0.588,0.692,0.8333,5,6,,,,,False,True,,good
88446c4723fffff,29.720658,-94.675649,0.58,0.47,0.726,1.0,7,7,0.3-0.6m,0.146,1.6,0.577,False,True,,good
88446c80d7fffff,29.317293,-95.364038,0.5967,0.545,0.675,1.0,6,6,,,,,False,True,,good
8848930ae3fffff,29.290848,-96.169719,0.8717,0.765,0.975,1.0,6,6,,,,,False,True,,good
884893a885fffff,29.3396,-96.635228,0.56,0.536,0.584,0.4286,3,7,0.0-0.1m,0.015,0.015,0.015,False,True,,good
884468ab33fffff,30.801738,-95.160226,0.71,0.71,0.71,0.1667,1,6,,,,,False,False,cloud,cloud
88489aaad3fffff,31.147159,-97.565714,0.86,0.86,0.86,0.1429,1,7,,,,,False,False,cloud,cloud
884890aa37fffff,28.119057,-96.815038,0.52,0.52,0.52,0.2,1,5,0.0-0.1m,0.007,0.21,0.1,False,False,cloud,cloud
88446e5411fffff,29.998411,-93.574206,0.7725,0.74,0.811,0.6667,4,6,,,,,False,True,,good
88446c4de9fffff,29.845397,-94.51042,0.9586,0.886,1.0,1.0,7,7,0.3-0.6m,0.101,0.696,0.378,False,True,,good
88446d9843fffff,29.876126,-96.188857,0.41,0.372,0.444,0.5714,4,7,0.3-0.6m,0.095,0.607,0.323,False,True,,good
88446eb441fffff,29.95233,-94.534215,0.405,0.345,0.465,0.3333,2,6,,,,,False,True,,good
88446d69e7fffff,30.863347,-95.633932,0.34,0.34,0.34,0.25,1,4,>2.0m,0.505,4.494,2.109,False,True,,good
88489311a9fffff,29.134037,-96.262323,0.47,0.47,0.47,0.25,1,4,0.1-0.3m,0.06,0.237,0.134,False,True,,good
88446c9107fffff,29.111665,-95.260484,0.8283,0.68,0.95,1.0,6,6,,,,,False,True,,good
88446e8819fffff,29.720978,-93.953527,1.0,1.0,1.0,1.0,7,7,,,,,False,True,,good
884893cc5dfffff,29.01716,-96.015879,0.49,0.49,0.49,0.1667,1,6,>2.0m,1.006,5.395,3.698,False,False,cloud,cloud
88446ddb61fffff,29.834894,-95.627495,0.46,0.362,0.578,1.0,4,4,,,,,False,True,,good
88446c72dbfffff,29.854226,-94.980818,0.7325,0.668,0.795,1.0,4,4,0.1-0.3m,0.034,0.362,0.187,False,True,,good
8844632e0dfffff,29.763425,-93.12748,0.36,0.344,0.376,0.3333,2,6,0.0-0.1m,0.038,0.038,0.038,False,True,,good
884890a1e7fffff,28.131382,-96.905666,0.6167,0.556,0.676,0.75,3,4,,,,,False,True,,good
88446c4599fffff,29.819647,-94.72429,0.62,0.58,0.655,1.0,6,6,,,,,False,True,,good
88446e0f69fffff,30.119448,-93.786458,0.5567,0.478,0.638,0.5,3,6,0.0-0.1m,0.027,0.047,0.037,False,True,,good
88446e0053fffff,30.034753,-93.898438,0.64,0.592,0.688,0.3333,2,6,,,,,False,True,,good
88489379b9fffff,29.590803,-95.882713,0.55,0.55,0.55,0.3333,2,6,>2.0m,1.313,7.884,5.382,False,True,,good
8848922049fffff,28.85143,-95.543527,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.044,0.65,0.464,False,True,,good
88446c79a1fffff,29.981605,-94.645283,0.498,0.368,0.65,0.7143,5,7,0.3-0.6m,0.059,0.569,0.325,False,True,,good
88446325bdfffff,29.839438,-93.228147,0.74,0.722,0.762,0.5,3,6,,,,,False,True,,good
88446e5287fffff,29.884376,-93.476864,0.615,0.593,0.641,1.0,4,4,,,,,False,True,,good
88446c7a11fffff,29.880524,-94.756579,0.7333,0.63,0.805,0.8571,6,7,0.1-0.3m,0.103,0.277,0.221,False,True,,good
88446e8039fffff,29.673755,-94.101122,1.0,1.0,1.0,1.0,7,7,0.6-1.0m,0.138,1.432,0.845,False,True,,good
88446ea4bbfffff,30.212482,-94.543551,0.43,0.43,0.43,0.1667,1,6,,,,,False,False,cloud,cloud
88446e95a5fffff,29.665058,-94.205261,0.7075,0.683,0.734,1.0,4,4,0.6-1.0m,0.059,1.146,0.767,False,True,,good
884898c813fffff,30.401627,-97.943866,0.7,0.7,0.7,0.2,1,5,,,,,False,False,cloud,cloud
88446c983dfffff,29.175308,-95.153403,0.6986,0.574,0.844,1.0,7,7,0.3-0.6m,0.399,0.538,0.496,False,True,,good
8844632c83fffff,29.885354,-93.140236,0.35,0.35,0.35,0.1667,1,6,0.0-0.1m,0.041,0.097,0.069,False,False,cloud,cloud
8848936253fffff,29.5696,-96.123177,0.4833,0.38,0.58,0.5,3,6,0.6-1.0m,0.576,1.172,0.869,False,True,,good
884892a685fffff,28.601702,-95.965999,0.515,0.495,0.535,0.2857,2,7,,,,,False,True,,good
88446ca753fffff,29.687111,-95.706235,0.59,0.566,0.614,0.2857,2,7,1.0-2.0m,0.368,2.97,1.528,False,True,,good
88446e00c3fffff,30.072835,-93.914534,0.95,0.9,1.0,1.0,4,4,0.6-1.0m,0.409,1.303,0.977,False,True,,good
88446e3b21fffff,30.256067,-93.920122,0.394,0.358,0.44,0.8333,5,6,0.1-0.3m,0.037,0.21,0.124,False,True,,good
88446c09b1fffff,29.779245,-94.867764,0.465,0.445,0.485,0.2857,2,7,,,,,False,True,,good
88446ec9adfffff,29.770313,-93.379781,0.4275,0.382,0.467,0.6667,4,6,0.3-0.6m,0.139,0.633,0.442,False,True,,good
88489309c9fffff,29.323739,-96.090964,0.5767,0.534,0.614,0.4286,3,7,,,,,False,True,,good
88446ca559fffff,29.726288,-95.672843,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.099,0.715,0.355,False,True,,good
88446c9643fffff,29.136955,-95.521156,0.7317,0.51,0.88,1.0,6,6,0.1-0.3m,0.013,0.298,0.26,False,True,,good
8848938745fffff,28.884232,-96.615898,0.65,0.65,0.65,0.25,1,4,0.6-1.0m,0.125,1.259,0.631,False,True,,good
88446e8d55fffff,29.812215,-94.015996,0.7217,0.66,0.795,1.0,6,6,,,,,False,True,,good
8844689909fffff,30.284699,-94.897435,0.4367,0.43,0.446,0.4286,3,7,>2.0m,0.506,6.12,3.533,False,True,,good
88446c872dfffff,29.316887,-95.384019,0.615,0.611,0.619,0.2857,2,7,,,,,False,True,,good
88446dd187fffff,29.907689,-95.822158,0.4333,0.342,0.51,0.5,3,6,,,,,False,True,,good
88446c7817fffff,29.942345,-94.718876,0.45,0.401,0.491,0.6667,4,6,,,,,False,True,,good
884890b639fffff,27.982219,-97.167235,0.58,0.58,0.58,0.1667,1,6,0.0-0.1m,0.003,0.01,0.007,False,False,cloud,cloud
8848935a03fffff,29.102322,-95.689571,0.4,0.368,0.432,0.3333,2,6,0.6-1.0m,0.052,1.406,0.709,False,True,,good
88446c59ebfffff,29.586253,-94.401644,0.95,0.86,1.0,1.0,7,7,1.0-2.0m,0.865,1.184,1.043,False,True,,good
88489144c5fffff,28.973918,-97.184436,0.435,0.376,0.51,0.6667,4,6,>2.0m,0.14,9.522,3.877,False,True,,good
88446c4ad5fffff,29.699968,-94.500272,0.62,0.517,0.751,0.5714,4,7,,,,,False,True,,good
8848930e95fffff,29.417386,-96.342078,0.8867,0.868,0.9,0.6,3,5,>2.0m,2.076,2.72,2.276,False,True,,good
88446eb247fffff,29.800525,-94.419026,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
88446ea331fffff,30.000649,-94.316121,0.8833,0.866,0.898,0.75,3,4,,,,,False,True,,good
88446e941bfffff,29.618051,-94.303195,0.9667,0.9,1.0,1.0,6,6,0.6-1.0m,0.696,0.886,0.795,False,True,,good
8848934621fffff,29.311862,-95.949812,0.7417,0.64,0.835,1.0,6,6,,,,,False,True,,good
88446e8505fffff,29.764971,-94.163746,0.73,0.43,1.0,1.0,5,5,0.3-0.6m,0.117,0.596,0.382,False,True,,good
8848922585fffff,29.041909,-95.636853,0.455,0.395,0.515,1.0,6,6,0.3-0.6m,0.109,0.868,0.441,False,True,,good
884469db13fffff,31.003753,-95.477904,0.6433,0.56,0.728,0.5,3,6,0.6-1.0m,0.086,1.376,0.728,False,True,,good
88446e5b47fffff,29.862366,-93.203974,0.67,0.67,0.67,0.1667,1,6,0.0-0.1m,0.015,0.024,0.022,False,False,cloud,cloud
8848935537fffff,29.228527,-95.890684,0.5525,0.423,0.66,0.8,4,5,0.1-0.3m,0.248,0.248,0.248,False,True,,good
88446c6435fffff,30.153325,-94.977645,0.41,0.41,0.41,0.1429,1,7,,,,,False,False,cloud,cloud
88446c519bfffff,29.560483,-94.614909,0.79,0.704,0.88,0.6667,4,6,0.6-1.0m,0.434,1.75,0.909,False,True,,good
884893429dfffff,29.259565,-95.882123,0.82,0.626,0.97,0.4286,3,7,,,,,False,True,,good
88446c4285fffff,29.652036,-94.648169,0.7383,0.7,0.79,1.0,6,6,0.0-0.1m,0.01,0.164,0.067,False,True,,good
88446e1b6bfffff,29.860466,-93.679576,0.755,0.703,0.807,0.4,2,5,0.6-1.0m,0.63,0.713,0.678,False,True,,good
88446eb90dfffff,29.918201,-94.138836,0.4775,0.388,0.541,0.6667,4,6,,,,,False,True,,good
88446e0c55fffff,30.187765,-93.853235,0.55,0.502,0.614,0.75,3,4,0.1-0.3m,0.063,0.345,0.202,False,True,,good
88446c8261fffff,29.195116,-95.318878,0.7657,0.55,0.928,1.0,7,7,,,,,False,True,,good
8848922909fffff,28.933881,-95.297902,0.48,0.418,0.542,0.8,4,5,,,,,False,True,,good
88446c94b9fffff,29.275619,-95.517258,0.8471,0.744,0.93,1.0,7,7,,,,,False,True,,good
88489385bbfffff,29.03829,-96.634175,0.43,0.43,0.43,0.1667,1,6,1.0-2.0m,0.355,2.161,1.014,False,False,cloud,cloud
88446e8889fffff,29.759078,-93.969603,1.0,1.0,1.0,0.1429,1,7,1.0-2.0m,1.45,1.45,1.45,False,False,cloud,cloud
88489376a5fffff,29.573569,-96.269443,0.49,0.49,0.49,0.1429,1,7,,,,,False,False,cloud,cloud
8848902623fffff,28.534576,-96.897969,0.5,0.484,0.518,0.7143,5,7,0.0-0.1m,0.016,0.133,0.078,False,True,,good
88446c5861fffff,29.532329,-94.424664,0.52,0.504,0.536,0.2857,2,7,>2.0m,2.098,2.299,2.206,False,True,,good
8848934963fffff,29.305948,-95.538611,0.8757,0.686,1.0,1.0,7,7,,,,,False,True,,good
88446c494bfffff,29.686328,-94.360269,1.0,1.0,1.0,1.0,4,4,0.0-0.1m,0.008,0.14,0.067,False,True,,good
88446ecee9fffff,29.799611,-93.638173,1.0,1.0,1.0,0.5,3,6,0.6-1.0m,0.445,0.713,0.653,False,True,,good
8848930d0bfffff,29.405728,-96.200579,0.5533,0.506,0.594,0.75,3,4,0.6-1.0m,0.144,1.673,0.829,False,True,,good
88446e0913fffff,30.11251,-93.651916,0.4725,0.423,0.548,0.6667,4,6,,,,,False,True,,good
884893aaadfffff,29.285167,-96.647422,0.39,0.374,0.406,0.3333,2,6,>2.0m,0.68,4.374,2.456,False,True,,good
88446eb0bdfffff,29.938397,-94.413835,0.375,0.355,0.395,0.5,2,4,0.6-1.0m,0.177,1.198,0.689,False,True,,good
884468ad5bfffff,30.922116,-95.307015,0.4233,0.392,0.448,0.5,3,6,>2.0m,1.122,6.743,4.075,False,True,,good
88446e1829fffff,29.929037,-93.706353,0.7533,0.71,0.795,1.0,6,6,0.3-0.6m,0.161,0.713,0.524,False,True,,good
88446ec4e1fffff,29.806419,-93.772339,0.6975,0.686,0.707,1.0,4,4,0.3-0.6m,0.127,0.71,0.474,False,True,,good
8848935029fffff,29.091888,-95.804152,0.57,0.48,0.636,0.8333,5,6,1.0-2.0m,0.606,1.564,1.116,False,True,,good
88446e5639fffff,29.944929,-93.587629,0.4175,0.393,0.44,1.0,4,4,,,,,False,True,,good
88446da981fffff,30.479321,-96.386894,0.49,0.49,0.49,0.25,1,4,,,,,False,True,,good
88446ec699fffff,29.775301,-93.850867,0.69,0.645,0.76,1.0,6,6,,,,,False,True,,good
88446e19e1fffff,29.967397,-93.672672,0.8733,0.825,0.91,0.8571,6,7,0.3-0.6m,0.227,0.713,0.582,False,True,,good
88489304bbfffff,29.421337,-96.478285,0.586,0.522,0.64,0.7143,5,7,,,,,False,True,,good
88446cb15bfffff,29.46709,-95.560783,0.7075,0.666,0.747,1.0,4,4,0.1-0.3m,0.088,0.178,0.133,False,True,,good
884893a25dfffff,29.155847,-96.831847,0.39,0.39,0.39,0.25,1,4,,,,,False,True,,good
8848939347fffff,28.624821,-96.501942,0.64,0.64,0.64,0.1667,1,6,0.3-0.6m,0.053,0.88,0.314,False,False,cloud,cloud
8848922ac1fffff,28.915483,-95.436642,0.7614,0.59,0.94,1.0,7,7,0.1-0.3m,0.011,0.327,0.121,False,True,,good
884893751bfffff,29.583216,-96.194356,0.505,0.493,0.517,0.3333,2,6,,,,,False,True,,good
8848902499fffff,28.633534,-96.948648,0.756,0.606,0.856,0.8333,5,6,0.6-1.0m,0.251,0.843,0.627,False,True,,good
88489572c5fffff,27.874378,-97.541155,0.4225,0.399,0.444,0.6667,4,6,0.3-0.6m,0.122,0.538,0.321,False,True,,good
88446eaf33fffff,30.169149,-94.291852,0.3533,0.342,0.366,0.6,3,5,>2.0m,0.183,3.595,2.153,False,True,,good
8848902b31fffff,28.500322,-96.525467,0.33,0.33,0.33,0.1429,1,7,,,,,False,False,cloud,cloud
88446e81c3fffff,29.696938,-94.077006,0.9075,0.793,1.0,1.0,4,4,0.6-1.0m,0.1,1.427,0.644,False,True,,good
8844688da5fffff,30.620065,-95.011413,0.425,0.349,0.501,0.3333,2,6,1.0-2.0m,0.317,3.206,1.675,False,True,,good
8848936ccbfffff,29.817039,-96.08499,0.5,0.448,0.56,0.5,3,6,,,,,False,True,,good
88446c99c7fffff,29.198833,-95.129429,0.7657,0.688,0.824,1.0,7,7,0.3-0.6m,0.112,0.574,0.385,False,True,,good
884890aad5fffff,28.132437,-96.875734,1.0,1.0,1.0,0.2,1,5,,,,,False,False,cloud,cloud
88446c4e87fffff,29.820984,-94.624399,0.35,0.35,0.35,0.1667,1,6,,,,,False,False,cloud,cloud
884893215dfffff,29.598137,-96.502708,0.48,0.48,0.48,0.1667,1,6,,,,,False,False,cloud,cloud
88446e1857fffff,29.928803,-93.74609,0.935,0.923,0.947,1.0,4,4,0.6-1.0m,0.382,0.713,0.625,False,True,,good
88446eaf05fffff,30.138666,-94.280829,0.43,0.43,0.43,0.1429,1,7,1.0-2.0m,0.269,2.64,1.542,False,False,cloud,cloud
88446e0941fffff,30.066827,-93.630748,0.9433,0.94,0.948,0.75,3,4,0.1-0.3m,0.114,0.42,0.28,False,True,,good
8848930b53fffff,29.246201,-96.107247,0.5967,0.565,0.62,1.0,6,6,0.0-0.1m,0.01,0.051,0.031,False,True,,good
88446a9a93fffff,30.698861,-93.843592,0.4267,0.404,0.452,0.6,3,5,0.6-1.0m,0.103,1.341,0.634,False,True,,good
88446e88b7fffff,29.797421,-93.955872,0.495,0.491,0.499,0.3333,2,6,0.0-0.1m,0.01,0.16,0.086,False,True,,good
88446cc709fffff,29.317701,-94.929752,0.57,0.504,0.656,0.75,3,4,0.1-0.3m,0.048,0.367,0.165,False,True,,good
88489579b9fffff,28.032445,-97.275212,0.576,0.494,0.68,0.7143,5,7,0.6-1.0m,0.589,1.083,0.857,False,True,,good
88446ecd31fffff,29.846072,-93.510538,0.35,0.334,0.366,0.3333,2,6,,,,,False,True,,good
88446d111bfffff,30.23257,-96.085282,0.345,0.325,0.365,0.3333,2,6,>2.0m,0.603,4.86,2.926,False,True,,good
88446c2967fffff,30.067611,-95.069608,0.48,0.48,0.48,0.1667,1,6,0.6-1.0m,0.303,1.09,0.789,False,False,cloud,cloud
88446c6463fffff,30.122683,-94.976427,0.36,0.36,0.36,0.2,1,5,0.3-0.6m,0.23,0.676,0.447,False,False,cloud,cloud
88489004e3fffff,28.248868,-96.642185,0.8,0.75,0.854,1.0,4,4,0.1-0.3m,0.053,0.185,0.151,False,True,,good
88446d0205fffff,30.324055,-96.120206,0.41,0.41,0.41,0.25,1,4,0.1-0.3m,0.072,0.308,0.18,False,True,,good
88446c554dfffff,29.567093,-94.689933,0.5425,0.415,0.66,1.0,4,4,1.0-2.0m,1.131,1.458,1.334,False,True,,good
88446cd4c3fffff,29.254353,-95.036929,0.68,0.619,0.753,1.0,4,4,0.3-0.6m,0.255,0.57,0.513,False,True,,good
8848907543fffff,28.412591,-96.361004,0.51,0.414,0.606,0.2857,2,7,,,,,False,True,,good
884893190dfffff,29.131559,-96.06652,0.725,0.615,0.9,1.0,6,6,1.0-2.0m,1.033,2.698,1.666,False,True,,good
88446cc5adfffff,29.433407,-94.899341,0.69,0.508,0.916,0.75,3,4,0.0-0.1m,0.002,0.015,0.009,False,True,,good
88446cb697fffff,29.599762,-95.827838,0.6743,0.642,0.712,1.0,7,7,0.1-0.3m,0.01,0.484,0.19,False,True,,good
88446c8955fffff,29.315071,-95.079262,0.51,0.478,0.542,0.3333,2,6,0.1-0.3m,0.023,0.217,0.121,False,True,,good
88446a832dfffff,30.729417,-93.824486,0.33,0.33,0.33,0.1667,1,6,,,,,False,False,cloud,cloud
88489220e7fffff,28.928407,-95.54692,0.4033,0.348,0.468,0.6,3,5,0.3-0.6m,0.302,0.65,0.528,False,True,,good
8848936b41fffff,29.60688,-95.853307,0.9167,0.885,0.965,1.0,6,6,0.6-1.0m,0.042,0.854,0.614,False,True,,good
88489356c1fffff,29.170726,-96.04335,0.6783,0.535,0.86,1.0,6,6,0.1-0.3m,0.013,0.274,0.109,False,True,,good
88489ea1b7fffff,30.036532,-97.776966,0.5633,0.47,0.678,0.5,3,6,0.6-1.0m,0.134,0.805,0.709,False,True,,good
88446c74d5fffff,30.01388,-95.072452,0.9833,0.96,1.0,1.0,6,6,,,,,False,True,,good
88446e16cdfffff,29.949045,-94.109934,0.67,0.557,0.755,1.0,4,4,,,,,False,True,,good
884890246bfffff,28.558615,-96.874224,0.56,0.56,0.56,0.1667,1,6,0.1-0.3m,0.013,0.618,0.222,False,False,cloud,cloud
88446c901bfffff,29.117202,-95.365489,0.652,0.528,0.8,0.8333,5,6,,,,,False,True,,good
88446e872dfffff,29.711273,-94.176926,0.7457,0.594,0.862,1.0,7,7,,,,,False,True,,good
88446e8a13fffff,29.682452,-93.987111,0.4467,0.368,0.544,0.5,3,6,,,,,False,True,,good
884468a4ddfffff,30.910304,-95.575188,0.715,0.637,0.797,0.6667,4,6,0.1-0.3m,0.031,0.492,0.238,False,True,,good
88489344c5fffff,29.38835,-95.973556,0.4867,0.435,0.545,1.0,6,6,>2.0m,0.947,4.882,3.317,False,True,,good
88446e4ad5fffff,30.083213,-93.293596,0.585,0.552,0.618,1.0,4,4,0.6-1.0m,0.111,1.896,0.768,False,True,,good
88446c44adfffff,29.811777,-94.738992,0.7629,0.662,0.858,1.0,7,7,0.1-0.3m,0.036,0.277,0.217,False,True,,good
884893d351fffff,28.646071,-96.038,1.0,1.0,1.0,0.125,1,8,,,,,False,False,cloud,cloud
88446cb50dfffff,29.572569,-95.665845,0.525,0.42,0.686,0.5714,4,7,,,,,False,True,,good
884468c309fffff,30.342108,-94.58333,0.8,0.8,0.8,0.1429,1,7,,,,,False,False,cloud,cloud
88446eb755fffff,29.914354,-94.507878,0.71,0.651,0.761,1.0,4,4,,,,,False,True,,good
884468a8bdfffff,30.892673,-95.224743,0.475,0.383,0.567,0.3333,2,6,>2.0m,0.47,6.01,3.22,False,True,,good
88446c96e1fffff,29.190692,-95.52852,0.4257,0.368,0.478,1.0,7,7,,,,,False,True,,good
88489266ebfffff,28.98106,-95.25006,0.435,0.416,0.458,1.0,4,4,0.1-0.3m,0.246,0.29,0.274,False,True,,good
88446e19b3fffff,30.013087,-93.693845,0.8,0.701,0.875,0.6667,4,6,0.3-0.6m,0.126,0.713,0.458,False,True,,good
88489aa85dfffff,31.134316,-97.482602,0.65,0.65,0.65,0.1667,1,6,,,,,False,False,cloud,cloud
88446324d1fffff,29.81626,-93.331465,0.46,0.394,0.53,0.5,3,6,0.1-0.3m,0.025,0.2,0.116,False,True,,good
88446d0741fffff,30.406573,-96.210533,0.35,0.35,0.35,0.1667,1,6,0.6-1.0m,0.251,1.093,0.717,False,False,cloud,cloud
884895429dfffff,27.698745,-97.270749,0.6,0.472,0.728,0.5,2,4,,,,,False,True,,good
88446c40cdfffff,29.675364,-94.624077,0.45,0.45,0.45,0.1667,1,6,,,,,False,False,cloud,cloud
8848930f33fffff,29.381962,-96.224538,0.7125,0.672,0.747,1.0,4,4,0.0-0.1m,0.027,0.121,0.069,False,True,,good
88446eb2e5fffff,29.854048,-94.425876,0.625,0.47,0.79,1.0,6,6,,,,,False,True,,good
88446ab5abfffff,31.161625,-94.275297,0.69,0.69,0.69,0.1667,1,6,,,,,False,False,cloud,cloud
88489340e5fffff,29.292269,-95.803444,0.36,0.344,0.376,0.5,2,4,0.0-0.1m,0.007,0.129,0.055,False,True,,good
88446e94b9fffff,29.671582,-94.309976,0.534,0.334,0.804,1.0,5,5,0.1-0.3m,0.024,0.336,0.164,False,True,,good
88446e85a3fffff,29.83357,-94.190878,1.0,1.0,1.0,1.0,4,4,0.0-0.1m,0.004,0.005,0.004,False,True,,good
88489e0ebbfffff,30.150891,-97.370958,0.5,0.5,0.5,0.25,1,4,>2.0m,1.534,8.741,6.137,False,True,,good
88446da953fffff,30.425669,-96.379014,0.922,0.786,1.0,1.0,5,5,0.6-1.0m,0.288,1.535,0.955,False,True,,good
88446e560bfffff,29.929618,-93.597133,0.52,0.51,0.532,1.0,5,5,0.3-0.6m,0.074,0.618,0.354,False,True,,good
88446e5861fffff,29.91569,-93.22011,0.72,0.65,0.786,0.75,3,4,0.0-0.1m,0.015,0.024,0.021,False,True,,good
884893433bfffff,29.223829,-95.7652,0.6925,0.516,0.859,0.6667,4,6,,,,,False,True,,good
884893c2b1fffff,28.891723,-96.089901,0.4967,0.456,0.544,0.5,3,6,0.3-0.6m,0.168,0.982,0.536,False,True,,good
88446eb9abfffff,29.986782,-94.165984,0.48,0.422,0.542,0.5714,4,7,,,,,False,True,,good
8848936e27fffff,29.7489,-96.036279,0.745,0.655,0.87,1.0,6,6,>2.0m,0.58,8.602,4.799,False,True,,good
88446eaa95fffff,30.100584,-94.264563,0.6075,0.401,0.764,0.6667,4,6,0.1-0.3m,0.106,0.411,0.279,False,True,,good
88446ca46dfffff,29.718283,-95.687557,0.8817,0.685,1.0,0.75,6,8,0.3-0.6m,0.167,0.529,0.378,False,True,,good
8848922ce9fffff,29.075186,-95.528429,0.575,0.499,0.651,0.3333,2,6,,,,,False,True,,good
88446c8641fffff,29.291639,-95.487947,0.62,0.41,0.784,0.8333,5,6,0.1-0.3m,0.068,0.507,0.285,False,True,,good
8844688907fffff,30.461299,-94.859072,0.495,0.491,0.499,0.5,2,4,0.6-1.0m,0.145,1.796,0.896,False,True,,good
8848938c53fffff,29.018617,-96.517536,0.48,0.48,0.48,0.25,1,4,>2.0m,0.305,5.766,2.936,False,True,,good
88446c6815fffff,30.095996,-94.684554,0.475,0.406,0.572,0.5714,4,7,0.0-0.1m,0.019,0.127,0.095,False,True,,good
88446c9b51fffff,29.098461,-95.150267,1.0,1.0,1.0,0.3333,2,6,0.0-0.1m,0.0,0.002,0.001,False,True,,good
884890b54dfffff,27.993869,-97.062916,0.77,0.586,0.954,0.2857,2,7,,,,,False,True,,good
