h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
8848954c07fffff,27.866244,-97.15558,0.44,0.44,0.44,0.2,1,5,,,,,False,False,cloud,cloud
884893aa3bfffff,29.254315,-96.645763,0.39,0.39,0.39,0.25,1,4,,,,,False,True,,good
8848930987fffff,29.362626,-96.077796,0.5675,0.456,0.689,0.6667,4,6,1.0-2.0m,0.51,3.077,1.948,False,True,,good
88446c88e5fffff,29.360056,-95.140985,0.41,0.41,0.41,0.1429,1,7,,,,,False,False,cloud,cloud
8848936ad1fffff,29.673177,-95.982238,0.7767,0.65,0.89,0.75,3,4,,,,,False,True,,good
884890a8dbfffff,28.187111,-96.863746,0.5667,0.455,0.685,0.75,6,8,,,,,False,True,,good
8848932ac5fffff,29.646014,-96.444649,0.8075,0.677,0.928,0.6667,4,6,1.0-2.0m,0.65,2.239,1.44,False,True,,good
884893db31fffff,28.7363,-95.837604,0.9,0.7,1.0,0.8571,6,7,0.1-0.3m,0.182,0.208,0.183,False,True,,good
88489339dbfffff,29.554409,-96.409608,0.555,0.527,0.583,0.5,2,4,>2.0m,0.332,3.337,2.269,False,True,,good
8848923653fffff,28.768892,-95.769249,1.0,1.0,1.0,0.25,1,4,,,,,False,True,,good
88446c8095fffff,29.332867,-95.354704,0.7175,0.678,0.755,1.0,4,4,,,,,False,True,,good
8848935807fffff,29.157235,-95.647044,0.775,0.624,0.922,0.5714,4,7,0.6-1.0m,0.384,1.524,0.818,False,True,,good
884890b43dfffff,28.038101,-97.125429,0.53,0.53,0.53,0.2,1,5,0.3-0.6m,0.263,0.512,0.458,False,False,cloud,cloud
884893536bfffff,29.023195,-95.775962,0.7133,0.684,0.748,0.5,3,6,0.0-0.1m,0.011,0.092,0.044,False,True,,good
884892a6b3fffff,28.632277,-95.977435,0.7875,0.763,0.814,0.5714,4,7,,,,,False,True,,good
884893d2e1fffff,28.690695,-96.100104,0.815,0.779,0.851,0.5,2,4,0.3-0.6m,0.05,0.625,0.301,False,True,,good
884891700bfffff,29.046966,-97.309818,0.62,0.62,0.62,0.2,1,5,0.6-1.0m,0.103,1.911,0.851,False,False,cloud,cloud
8848906433fffff,28.6203,-96.396599,0.35,0.35,0.35,0.25,1,4,,,,,False,True,,good
8848937633fffff,29.542769,-96.267883,0.555,0.487,0.623,0.3333,2,6,,,,,False,True,,good
88446c8531fffff,29.393947,-95.37732,0.6643,0.552,0.78,1.0,7,7,0.3-0.6m,0.052,0.824,0.37,False,True,,good
88446c9447fffff,29.191775,-95.478582,0.834,0.798,0.89,0.7143,5,7,0.3-0.6m,0.105,0.603,0.358,False,True,,good
8848935a31fffff,29.117949,-95.680278,0.736,0.602,0.872,0.625,5,8,1.0-2.0m,0.268,3.048,1.341,False,True,,good
8848930ec3fffff,29.386567,-96.3405,0.682,0.554,0.788,0.8333,5,6,,,,,False,True,,good
884890ae17fffff,28.213829,-96.985284,0.4275,0.392,0.469,0.5714,4,7,0.3-0.6m,0.077,0.534,0.452,False,True,,good
88489342cbfffff,29.228771,-95.880671,0.6167,0.472,0.736,0.6,3,5,0.1-0.3m,0.039,0.28,0.158,False,True,,good
884893d157fffff,28.708846,-96.001064,0.51,0.51,0.51,0.1429,1,7,,,,,False,False,cloud,cloud
88489e5169fffff,29.79912,-96.761271,0.6,0.425,0.775,1.0,6,6,0.3-0.6m,0.086,1.002,0.576,False,True,,good
88446cb313fffff,29.443493,-95.58479,0.765,0.721,0.809,0.3333,2,6,0.3-0.6m,0.094,0.757,0.511,False,True,,good
88446c94e7fffff,29.253085,-95.491261,0.9814,0.948,1.0,1.0,7,7,,,,,False,True,,good
8848902651fffff,28.509841,-96.94173,0.4467,0.386,0.506,0.4286,3,7,,,,,False,True,,good
88489170abfffff,29.108439,-97.323571,0.7475,0.716,0.777,1.0,4,4,0.3-0.6m,0.187,0.803,0.448,False,True,,good
8848935141fffff,29.069875,-95.758108,0.45,0.45,0.45,0.1429,1,7,0.6-1.0m,0.07,2.177,0.928,False,False,cloud,cloud
884890b4ddfffff,28.0589,-97.191663,0.53,0.53,0.53,0.1429,1,7,,,,,False,False,cloud,cloud
8848934991fffff,29.381328,-95.612072,0.715,0.608,0.858,0.5714,4,7,1.0-2.0m,0.268,4.941,1.659,False,True,,good
8848936f6dfffff,29.711989,-95.969005,0.545,0.469,0.621,0.5,2,4,0.3-0.6m,0.052,0.531,0.308,False,True,,good
8848935057fffff,29.090913,-95.844145,0.52,0.496,0.544,0.3333,2,6,,,,,False,True,,good
8848934141fffff,29.232344,-95.730535,0.45,0.45,0.45,0.1429,1,7,1.0-2.0m,0.161,1.961,1.044,False,False,cloud,cloud
88489e6e0bfffff,30.459932,-97.108885,0.47,0.47,0.47,0.1429,1,7,>2.0m,4.488,4.488,4.488,False,False,cloud,cloud
88446c935dfffff,29.033549,-95.317046,1.0,1.0,1.0,0.1667,1,6,0.3-0.6m,0.378,0.534,0.455,False,False,cloud,cloud
88446c8447fffff,29.353985,-95.450644,0.6967,0.558,0.862,0.4286,3,7,0.0-0.1m,0.016,0.07,0.043,False,True,,good
88489024c7fffff,28.611197,-96.9223,0.54,0.54,0.54,0.2,1,5,,,,,False,False,cloud,cloud
8848930e23fffff,29.365219,-96.273996,0.75,0.585,0.91,1.0,6,6,0.6-1.0m,0.148,0.939,0.633,False,True,,good
884893badbfffff,29.112372,-96.7388,0.64,0.528,0.752,0.3333,2,6,,,,,False,True,,good
8848931ac5fffff,29.112418,-96.206028,0.505,0.448,0.562,0.6667,4,6,0.6-1.0m,0.942,1.029,0.986,False,True,,good
8848933b65fffff,29.440634,-96.338233,0.99,0.972,1.0,1.0,7,7,,,,,False,True,,good
88446c8b0dfffff,29.261034,-95.092051,0.7525,0.636,0.871,1.0,4,4,,,,,False,True,,good
884895418dfffff,27.742315,-97.148485,1.0,1.0,1.0,0.1667,1,6,0.1-0.3m,0.068,0.265,0.149,False,False,cloud,cloud
88489550a3fffff,27.599375,-97.23006,0.58,0.572,0.588,0.5,2,4,0.3-0.6m,0.07,0.701,0.386,False,True,,good
884890b5c7fffff,28.062252,-97.101799,0.44,0.44,0.44,0.1667,1,6,,,,,False,False,cloud,cloud
88489265bdfffff,29.067719,-95.149014,0.925,0.881,0.969,0.3333,2,6,0.0-0.1m,0.0,0.137,0.037,False,True,,good
884893b017fffff,29.086534,-96.82298,0.46,0.46,0.46,0.1429,1,7,>2.0m,3.542,8.153,6.005,False,False,cloud,cloud
88489a4205fffff,31.064616,-96.657888,0.35,0.35,0.35,0.1667,1,6,>2.0m,3.406,7.886,6.617,False,False,cloud,cloud
884890273bfffff,28.543831,-96.853348,0.57,0.495,0.655,0.8571,6,7,0.6-1.0m,0.621,0.621,0.614,False,True,,good
88446c91d3fffff,29.156371,-95.332215,0.7975,0.689,0.916,0.6667,4,6,,,,,False,True,,good
88489382d5fffff,28.846098,-96.598809,0.5133,0.492,0.54,0.75,3,4,0.1-0.3m,0.154,0.179,0.167,False,True,,good
88446c86bbfffff,29.390849,-95.527344,1.0,1.0,1.0,1.0,7,7,0.3-0.6m,0.151,1.038,0.56,False,True,,good
88446c82bdfffff,29.27876,-95.36739,0.704,0.634,0.788,1.0,5,5,,,,,False,True,,good
88446c95d1fffff,29.253511,-95.471278,0.545,0.493,0.597,0.3333,2,6,,,,,False,True,,good
8848914055fffff,28.832438,-97.02017,0.6725,0.521,0.822,1.0,4,4,>2.0m,0.383,6.292,3.263,False,True,,good
884893193bfffff,29.162115,-96.07804,0.675,0.655,0.695,0.2857,2,7,1.0-2.0m,0.113,4.125,1.199,False,True,,good
8848903919fffff,28.375767,-96.548947,0.415,0.371,0.459,0.3333,2,6,,,,,False,True,,good
884891471bfffff,28.905583,-97.14519,1.0,1.0,1.0,1.0,6,6,>2.0m,0.371,7.65,4.072,False,True,,good
8848932f17fffff,29.744617,-96.505388,0.75,0.536,0.892,0.5714,4,7,>2.0m,1.827,9.093,6.338,False,True,,good
8848932589fffff,29.763073,-96.673249,0.45,0.426,0.474,0.75,3,4,>2.0m,2.825,11.046,5.851,False,True,,good
884893d241fffff,28.629268,-96.087123,0.5233,0.478,0.558,0.4286,3,7,0.0-0.1m,0.029,0.036,0.034,False,True,,good
88489a7345fffff,31.250899,-96.888604,0.5067,0.424,0.568,0.75,3,4,0.1-0.3m,0.074,0.392,0.222,False,True,,good
8848926433fffff,29.028401,-95.192239,0.67,0.67,0.67,0.25,1,4,,,,,False,True,,good
88446c9049fffff,29.071479,-95.343586,0.6633,0.546,0.786,0.5,3,6,,,,,False,True,,good
88489352cbfffff,29.066196,-95.908061,0.5633,0.474,0.634,0.75,3,4,0.3-0.6m,0.142,0.73,0.466,False,True,,good
884890a129fffff,28.086018,-96.873178,0.3883,0.345,0.43,0.8571,6,7,0.0-0.1m,0.013,0.17,0.061,False,True,,good
884893c469fffff,28.951768,-96.152934,0.522,0.5,0.552,0.7143,5,7,0.3-0.6m,0.093,0.771,0.438,False,True,,good
88489361e1fffff,29.664888,-96.00701,0.498,0.462,0.542,0.8333,5,6,0.1-0.3m,0.123,0.296,0.195,False,True,,good
884893089bfffff,29.367612,-96.18359,0.7033,0.61,0.765,1.0,6,6,,,,,False,True,,good
8848938811fffff,28.930446,-96.362383,0.545,0.471,0.615,1.0,4,4,,,,,False,True,,good
8848922ea1fffff,29.051544,-95.552358,0.72,0.72,0.72,0.1667,1,6,>2.0m,0.809,5.449,3.879,False,False,cloud,cloud
884892269dfffff,28.992635,-95.764555,0.5,0.479,0.517,0.5714,4,7,0.0-0.1m,0.024,0.142,0.074,False,True,,good
88446db427fffff,30.324021,-96.739476,0.585,0.525,0.645,0.2857,2,7,0.3-0.6m,0.167,0.45,0.317,False,True,,good
8848930f61fffff,29.336275,-96.202136,0.5567,0.518,0.598,0.4286,3,7,>2.0m,0.796,6.414,4.217,False,True,,good
8848938ed7fffff,29.016814,-96.577736,0.69,0.538,0.842,0.2857,2,7,0.6-1.0m,0.379,0.935,0.663,False,True,,good
8848930097fffff,29.31708,-96.341975,0.745,0.709,0.781,0.3333,2,6,,,,,False,True,,good
88489370abfffff,29.523669,-96.110844,0.465,0.461,0.469,0.3333,2,6,,,,,False,True,,good
8848936195fffff,29.694936,-96.038686,0.99,0.972,1.0,0.6667,4,6,1.0-2.0m,1.04,2.461,1.912,False,True,,good
884892a5c7fffff,28.642774,-95.873155,0.8,0.688,0.912,0.25,2,8,0.3-0.6m,0.184,0.558,0.436,False,True,,good
88446c9585fffff,29.261938,-95.436646,0.495,0.483,0.507,0.2857,2,7,,,,,False,True,,good
8848916233fffff,29.186422,-97.307997,0.5667,0.516,0.628,0.5,3,6,0.3-0.6m,0.167,0.798,0.53,False,True,,good
8848935945fffff,29.12804,-95.575735,0.785,0.724,0.838,0.5714,4,7,0.3-0.6m,0.078,0.489,0.319,False,True,,good
88446d05e5fffff,30.522551,-96.180874,0.58,0.58,0.58,0.25,1,4,0.1-0.3m,0.029,0.379,0.165,False,True,,good
8848914407fffff,28.951953,-97.147874,0.61,0.61,0.61,0.2,1,5,1.0-2.0m,0.153,2.315,1.291,False,False,cloud,cloud
8848933b19fffff,29.46224,-96.394753,0.43,0.43,0.43,0.1429,1,7,,,,,False,False,cloud,cloud
884890a83bfffff,28.166155,-96.79762,0.7667,0.59,0.95,0.6,3,5,0.1-0.3m,0.049,0.452,0.175,False,True,,good
884893c9a5fffff,28.992149,-95.784529,0.8033,0.73,0.874,0.4286,3,7,0.6-1.0m,0.017,3.003,0.912,False,True,,good
8848930dd7fffff,29.458454,-96.248514,0.5467,0.504,0.6,0.5,3,6,,,,,False,True,,good
88446c8d35fffff,29.451293,-95.194695,0.48,0.48,0.48,0.1429,1,7,0.1-0.3m,0.236,0.236,0.236,False,False,cloud,cloud
8848936a31fffff,29.651634,-95.915779,0.755,0.735,0.775,0.3333,2,6,>2.0m,1.399,6.035,4.111,False,True,,good
884893600bfffff,29.62484,-96.070513,0.545,0.512,0.57,0.6667,4,6,1.0-2.0m,0.322,1.739,1.133,False,True,,good
88446d9b37fffff,29.869785,-96.133008,0.6533,0.58,0.74,0.6,3,5,,,,,False,True,,good
884893d06bfffff,28.692342,-96.04023,0.6025,0.48,0.731,0.5714,4,7,0.1-0.3m,0.083,0.117,0.106,False,True,,good
884891ca43fffff,28.442349,-97.098442,0.5725,0.54,0.627,1.0,4,4,0.1-0.3m,0.038,0.545,0.253,False,True,,good
884893885dfffff,28.89959,-96.360806,0.64,0.64,0.64,0.1667,1,6,0.0-0.1m,0.089,0.104,0.096,False,False,cloud,cloud
88446c84e5fffff,29.407689,-95.457986,0.685,0.494,0.848,0.5714,4,7,,,,,False,True,,good
88489366d1fffff,29.719186,-96.302064,0.56,0.56,0.56,0.25,1,4,1.0-2.0m,0.401,2.184,1.366,False,True,,good
8848954ecdfffff,27.824652,-97.228119,0.54,0.54,0.54,0.1667,1,6,0.6-1.0m,0.165,1.368,0.796,False,False,cloud,cloud
8848915193fffff,28.754809,-97.025826,0.758,0.664,0.85,0.8333,5,6,1.0-2.0m,0.351,2.863,1.725,False,True,,good
88489308e7fffff,29.345941,-96.127224,0.885,0.881,0.889,0.5,2,4,,,,,False,True,,good
8848931b63fffff,29.076968,-96.088925,0.585,0.541,0.629,0.2857,2,7,0.1-0.3m,0.025,0.243,0.127,False,True,,good
8848930c4dfffff,29.373326,-96.259314,0.8786,0.79,0.94,1.0,7,7,0.6-1.0m,0.268,1.555,0.846,False,True,,good
88446c9ac1fffff,29.135226,-95.236529,0.906,0.798,0.992,0.8333,5,6,,,,,False,True,,good
8848935455fffff,29.187663,-95.983992,0.5283,0.45,0.635,0.8571,6,7,0.3-0.6m,0.102,0.874,0.481,False,True,,good
88446c835bfffff,29.203107,-95.304238,0.8875,0.828,0.945,1.0,4,4,,,,,False,True,,good
8848916c59fffff,29.357761,-97.277705,0.6517,0.455,0.835,0.8571,6,7,>2.0m,0.741,8.18,4.094,False,True,,good
8848956993fffff,28.203185,-97.275179,0.57,0.472,0.662,0.7143,5,7,0.0-0.1m,0.019,0.054,0.037,False,True,,good
8848915009fffff,28.66926,-97.036051,0.55,0.55,0.55,0.1429,1,7,,,,,False,False,cloud,cloud
884893471bfffff,29.319929,-95.935143,0.805,0.705,0.895,1.0,6,6,,,,,False,True,,good
8848937281fffff,29.460804,-96.158049,0.55,0.55,0.55,0.3333,2,6,,,,,False,True,,good
8848933805fffff,29.508464,-96.397144,0.9333,0.835,1.0,1.0,6,6,0.6-1.0m,0.1,1.371,0.706,False,True,,good
884893c691fffff,28.987418,-96.259961,0.51,0.51,0.51,0.1667,1,6,0.0-0.1m,0.007,0.195,0.091,False,False,cloud,cloud
88489319d9fffff,29.175947,-96.138925,0.8067,0.755,0.85,1.0,6,6,,,,,False,True,,good
884891c069fffff,28.430443,-97.213188,0.56,0.56,0.56,0.25,1,4,,,,,False,True,,good
88446c9095fffff,29.170715,-95.382752,0.53,0.53,0.53,0.1667,1,6,0.6-1.0m,0.345,1.071,0.72,False,False,cloud,cloud
884892373dfffff,28.786999,-95.66033,0.51,0.458,0.566,0.5714,4,7,0.1-0.3m,0.085,0.323,0.23,False,True,,good
88446c9937fffff,29.191992,-95.084283,1.0,1.0,1.0,0.6,3,5,0.1-0.3m,0.014,0.103,0.107,False,True,,good
88446c8a21fffff,29.275471,-95.142526,0.67,0.67,0.67,0.25,1,4,,,,,False,True,,good
884890aa17fffff,28.110452,-96.839547,1.0,1.0,1.0,0.2,1,5,0.3-0.6m,0.066,0.597,0.359,False,False,cloud,cloud
8848931137fffff,29.111599,-96.236097,0.4167,0.39,0.438,0.4286,3,7,1.0-2.0m,1.158,1.261,1.207,False,True,,good
88489264d1fffff,29.042573,-95.252619,0.84,0.84,0.84,0.1429,1,7,0.1-0.3m,0.147,0.306,0.261,False,False,cloud,cloud
8848906d6dfffff,28.628151,-96.127026,0.8267,0.73,0.898,0.6,3,5,0.0-0.1m,0.061,0.104,0.093,False,True,,good
884893cd05fffff,29.035133,-95.916603,0.678,0.516,0.868,0.8333,5,6,0.1-0.3m,0.074,0.231,0.15,False,True,,good
88446c81d1fffff,29.310907,-95.298792,0.63,0.496,0.776,0.5,3,6,0.1-0.3m,0.033,0.406,0.196,False,True,,good
88489e6b43fffff,30.343008,-96.888095,0.675,0.52,0.83,1.0,4,4,0.1-0.3m,0.091,0.438,0.243,False,True,,good
884890a1c7fffff,28.122761,-96.930183,0.6625,0.568,0.731,0.5714,4,7,,,,,False,True,,good
8848914767fffff,28.884304,-97.088561,0.826,0.774,0.872,1.0,5,5,1.0-2.0m,0.233,3.245,1.546,False,True,,good
884893c507fffff,28.984222,-96.094416,0.485,0.449,0.521,0.3333,2,6,,,,,False,True,,good
8848907485fffff,28.479487,-96.449372,0.38,0.38,0.38,0.1429,1,7,0.0-0.1m,0.007,0.007,0.007,False,False,cloud,cloud
884890a9c5fffff,28.175428,-96.753154,0.6917,0.535,0.86,1.0,6,6,0.1-0.3m,0.047,0.227,0.174,False,True,,good
884890382dfffff,28.36756,-96.563511,0.57,0.538,0.602,0.3333,2,6,,,,,False,True,,good
8848936a83fffff,29.689034,-95.962865,0.535,0.499,0.571,0.3333,2,6,0.6-1.0m,0.07,1.876,0.804,False,True,,good
8848935b6dfffff,29.073839,-95.588316,0.975,0.955,0.995,0.2857,2,7,0.1-0.3m,0.047,0.492,0.221,False,True,,good
884892aeb5fffff,28.683503,-95.790262,1.0,1.0,1.0,0.25,1,4,0.3-0.6m,0.375,0.558,0.515,False,True,,good
8848932e2bfffff,29.728105,-96.544945,0.47,0.462,0.478,0.3333,2,6,>2.0m,1.249,4.557,3.403,False,True,,good
8848923605fffff,28.769885,-95.729382,1.0,1.0,1.0,1.0,5,5,,,,,False,True,,good
88446c8047fffff,29.249225,-95.306183,0.7633,0.622,0.926,0.4286,3,7,,,,,False,True,,good
88489ed4ddfffff,29.574278,-97.280426,0.595,0.41,0.792,1.0,4,4,0.3-0.6m,0.097,0.522,0.312,False,True,,good
884893531dfffff,29.045688,-95.802009,0.65,0.65,0.65,0.1429,1,7,,,,,False,False,cloud,cloud
88446c9623fffff,29.168378,-95.492552,0.75,0.75,0.75,0.1667,1,6,0.6-1.0m,0.23,1.654,0.917,False,False,cloud,cloud
8848922db5fffff,29.122876,-95.460593,0.795,0.66,0.915,1.0,6,6,>2.0m,2.14,3.278,2.736,False,True,,good
88446c870dfffff,29.308689,-95.408667,0.8375,0.735,0.914,1.0,4,4,,,,,False,True,,good
884893d555fffff,28.805408,-96.14072,0.4533,0.422,0.494,0.75,3,4,0.3-0.6m,0.071,0.746,0.424,False,True,,good
88489144a5fffff,29.005873,-97.15604,0.7533,0.586,0.882,0.5,3,6,1.0-2.0m,0.718,3.178,1.806,False,True,,good
884893d959fffff,28.751713,-95.838322,0.635,0.607,0.663,0.3333,2,6,0.0-0.1m,0.014,0.218,0.065,False,True,,good
884891d331fffff,28.259811,-97.21331,0.54,0.54,0.54,0.2,1,5,,,,,False,False,cloud,cloud
884890b215fffff,27.878661,-97.031439,0.3425,0.33,0.361,0.6667,4,6,0.0-0.1m,0.011,0.012,0.012,False,True,,good
88489360a9fffff,29.678577,-96.078184,0.9767,0.93,1.0,1.0,6,6,,,,,False,True,,good
884890adc9fffff,28.270627,-96.913382,0.5117,0.47,0.55,1.0,6,6,0.6-1.0m,0.349,0.951,0.757,False,True,,good
884892a4dbfffff,28.647699,-95.97817,0.835,0.807,0.863,0.5,2,4,0.0-0.1m,0.018,0.104,0.066,False,True,,good
8848933367fffff,29.389367,-96.516918,0.626,0.578,0.656,0.8333,5,6,0.6-1.0m,0.789,0.889,0.845,False,True,,good
884893d109fffff,28.701538,-95.985732,1.0,1.0,1.0,1.0,4,4,0.1-0.3m,0.083,0.35,0.278,False,True,,good
88489e511bfffff,29.836315,-96.808917,0.47,0.462,0.478,0.2857,2,7,>2.0m,1.123,6.509,4.478,False,True,,good
88446c8309fffff,29.203707,-95.274311,0.93,0.866,0.974,0.8,4,5,,,,,False,True,,good
88446c9499fffff,29.267388,-95.541909,1.0,1.0,1.0,1.0,6,6,0.1-0.3m,0.036,0.282,0.157,False,True,,good
8848902603fffff,28.525991,-96.922569,0.7467,0.654,0.87,0.75,3,4,,,,,False,True,,good
88446db1b1fffff,30.281945,-96.584712,0.73,0.68,0.784,0.75,3,4,,,,,False,True,,good
8848934943fffff,29.297716,-95.56327,1.0,1.0,1.0,1.0,4,4,,,,,False,True,,good
8848932b17fffff,29.640614,-96.358583,0.47,0.462,0.478,0.2857,2,7,0.6-1.0m,0.221,1.562,0.912,False,True,,good
884893b063fffff,29.05661,-96.791125,0.52,0.52,0.52,0.2,1,5,0.3-0.6m,0.051,0.71,0.39,False,False,cloud,cloud
8848935009fffff,29.08358,-95.828788,0.53,0.415,0.645,0.8571,6,7,0.1-0.3m,0.041,0.395,0.195,False,True,,good
88446d995bfffff,29.884923,-96.143856,0.59,0.59,0.59,0.5,2,4,0.3-0.6m,0.169,0.722,0.533,False,True,,good
88489338a3fffff,29.577106,-96.425918,0.54,0.516,0.564,0.5,3,6,>2.0m,0.374,9.247,3.939,False,True,,good
884891c107fffff,28.463578,-97.154866,0.39,0.39,0.39,0.2,1,5,,,,,False,False,cloud,cloud
8848930b61fffff,29.23209,-96.056365,0.515,0.471,0.559,0.3333,2,6,0.1-0.3m,0.082,0.302,0.196,False,True,,good
88446c99d5fffff,29.206233,-95.144691,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.066,0.584,0.305,False,True,,good
8848936cabfffff,29.848519,-96.056273,0.6725,0.62,0.759,1.0,4,4,0.3-0.6m,0.01,0.969,0.538,False,True,,good
884891576dfffff,28.705296,-97.113511,0.6,0.464,0.736,0.2857,2,7,0.0-0.1m,0.027,0.127,0.083,False,True,,good
884893213dfffff,29.629784,-96.474087,0.7925,0.557,0.97,0.8,4,5,>2.0m,1.72,3.104,2.406,False,True,,good
8848938287fffff,28.862153,-96.579584,0.938,0.888,1.0,1.0,5,5,0.6-1.0m,0.069,2.611,0.969,False,True,,good
88446cd6c7fffff,29.200135,-95.059687,0.945,0.886,1.0,0.6667,4,6,0.0-0.1m,0.026,0.063,0.085,False,True,,good
884893c5a5fffff,29.038039,-96.102058,0.66,0.636,0.684,0.3333,2,6,0.1-0.3m,0.059,0.194,0.136,False,True,,good
88489318edfffff,29.167843,-96.15358,0.736,0.596,0.872,1.0,5,5,,,,,False,True,,good
884891422bfffff,28.793626,-97.022999,0.8786,0.796,0.958,1.0,7,7,0.3-0.6m,0.144,0.992,0.588,False,True,,good
88446c984bfffff,29.136404,-95.17674,0.9975,0.993,1.0,0.6667,4,6,0.3-0.6m,0.1,0.815,0.419,False,True,,good
8848915141fffff,28.656211,-96.964984,0.52,0.483,0.557,0.5714,4,7,0.6-1.0m,0.251,0.991,0.727,False,True,,good
88446db563fffff,30.302458,-96.682364,0.79,0.79,0.79,0.1667,1,6,,,,,False,False,cloud,cloud
8848906cd3fffff,28.700733,-96.290611,0.41,0.362,0.458,0.3333,2,6,0.1-0.3m,0.031,0.22,0.123,False,True,,good
884893109dfffff,29.138812,-96.368034,0.51,0.428,0.588,0.6667,4,6,0.6-1.0m,0.606,0.673,0.633,False,True,,good
88446c8493fffff,29.444978,-95.514707,0.53,0.53,0.53,0.1429,1,7,1.0-2.0m,0.186,1.436,1.032,False,False,cloud,cloud
8848939013fffff,28.715622,-96.566822,1.0,1.0,1.0,0.7143,5,7,,,,,False,True,,good
884893d331fffff,28.677733,-96.009561,0.9667,0.938,0.994,0.6,3,5,0.0-0.1m,0.059,0.08,0.074,False,True,,good
88446cb1d5fffff,29.520581,-95.578208,0.6233,0.58,0.69,1.0,6,6,1.0-2.0m,0.146,5.083,1.58,False,True,,good
884893084dfffff,29.26918,-96.113397,0.445,0.385,0.505,0.4,2,5,>2.0m,1.633,8.186,3.152,False,True,,good
88446cb4edfffff,29.609142,-95.752896,0.5667,0.464,0.672,0.75,3,4,>2.0m,0.114,6.002,2.711,False,True,,good
88489e6e57fffff,30.45963,-97.119073,0.5267,0.484,0.58,0.375,3,8,1.0-2.0m,0.572,2.613,1.614,False,True,,good
8848930f13fffff,29.373594,-96.249267,0.9025,0.863,0.94,0.5714,4,7,0.6-1.0m,0.241,1.175,0.656,False,True,,good
8848922603fffff,28.939819,-95.717163,0.585,0.477,0.693,0.3333,2,6,1.0-2.0m,0.276,2.853,1.639,False,True,,good
88489350a3fffff,29.160333,-95.842385,0.47,0.396,0.562,0.7143,5,7,,,,,False,True,,good
8848936147fffff,29.611397,-95.989323,0.5133,0.458,0.562,0.5,3,6,,,,,False,True,,good
884891da95fffff,28.362449,-97.164088,0.51,0.47,0.55,0.2857,2,7,0.3-0.6m,0.167,0.675,0.504,False,True,,good
88446cb363fffff,29.413595,-95.543376,0.72,0.688,0.752,0.75,3,4,0.0-0.1m,0.012,0.152,0.066,False,True,,good
88446c9537fffff,29.239602,-95.400694,0.816,0.648,0.92,0.625,5,8,>2.0m,2.117,2.123,2.12,False,True,,good
88489035b7fffff,28.496773,-96.870805,0.7614,0.708,0.8,1.0,7,7,0.3-0.6m,0.137,0.483,0.323,False,True,,good
8848922cc9fffff,29.066933,-95.553039,0.69,0.69,0.69,0.2,1,5,0.3-0.6m,0.205,0.627,0.498,False,False,cloud,cloud
88446c8621fffff,29.323026,-95.459303,0.47,0.47,0.47,0.2,1,5,,,,,False,False,cloud,cloud
88489349e1fffff,29.351439,-95.570665,0.575,0.531,0.619,0.5,2,4,,,,,False,True,,good
884893d86dfffff,28.743622,-95.852918,0.7617,0.59,0.965,0.8571,6,7,0.0-0.1m,0.003,0.047,0.025,False,True,,good
884891d245fffff,28.210738,-97.280634,0.5725,0.524,0.607,0.6667,4,6,0.0-0.1m,0.009,0.159,0.084,False,True,,good
8848930d89fffff,29.451149,-96.233046,0.58,0.536,0.616,0.4286,3,7,0.6-1.0m,0.187,1.214,0.612,False,True,,good
884893ab2bfffff,29.241568,-96.554438,0.45,0.43,0.474,0.8,4,5,,,,,False,True,,good
884893ab27fffff,29.24972,-96.539767,0.448,0.374,0.568,0.7143,5,7,0.3-0.6m,0.39,0.612,0.515,False,True,,good
8848930d85fffff,29.459244,-96.218354,0.575,0.523,0.627,0.5,2,4,>2.0m,1.476,2.635,2.039,False,True,,good
884891d241fffff,28.21036,-97.290639,0.5025,0.466,0.545,0.6667,4,6,,,,,False,True,,good
884893d869fffff,28.743365,-95.862889,0.7633,0.612,0.94,0.4286,3,7,,,,,False,True,,good
88489e4119fffff,29.991532,-96.776963,0.77,0.77,0.77,0.1667,1,6,1.0-2.0m,0.451,1.701,1.028,False,False,cloud,cloud
88446cb1d9fffff,29.512576,-95.592894,0.8567,0.73,0.985,0.8571,6,7,>2.0m,0.871,6.787,3.344,False,True,,good
88446c8497fffff,29.445187,-95.504697,0.51,0.51,0.51,0.1429,1,7,0.3-0.6m,0.152,0.616,0.333,False,False,cloud,cloud
8848937599fffff,29.628631,-96.226868,0.625,0.573,0.677,0.3333,2,6,0.6-1.0m,0.162,1.095,0.652,False,True,,good
88446da335fffff,30.336953,-96.541949,0.845,0.833,0.857,0.5,2,4,0.3-0.6m,0.062,1.24,0.584,False,True,,good
884891605bfffff,29.201875,-97.308915,0.5633,0.484,0.668,0.4286,3,7,>2.0m,1.005,6.879,4.383,False,True,,good
8848933941fffff,29.486854,-96.340601,0.6,0.544,0.656,0.3333,2,6,0.6-1.0m,0.282,1.188,0.716,False,True,,good
88446cd6cbfffff,29.192177,-95.074321,0.9433,0.864,1.0,0.5,3,6,0.6-1.0m,0.837,0.914,0.889,False,True,,good
